essay_id,sentence_idx,text,start_char,end_char,label,source_category,topic,ppl_perplexity,ppl_mean_logprob,ppl_mean_rank,ppl_pct_rank_1,ppl_pct_rank_le_5,ppl_pct_rank_le_10,cp_perplexity,cp_cross_perplexity,cp_binoculars_ratio,burst_len_mean,burst_len_std,burst_len_cv,burst_len_iqr,burst_ppl_mean,burst_ppl_std,burst_ppl_cv,burst_ppl_iqr,local_burst_ppl_cv,local_burst_ppl_iqr,lex_ttr,lex_mtld,lex_ai_phrase_count,lex_ai_phrase_rate,lex_sent_ttr,lex_sent_ai_phrase_count
essay_001,10,"On Monday, car owners with evennumbered license plates were forced not to drive or they'd suffer a 31 dollar fine.",1006,1120,human_native,human_native,technology_society,87.5650634765625,-4.47238185742627,779.304347826087,0.391304347826087,0.43478260869565216,0.5217391304347826,87.5650634765625,60.363677978515625,1.4506250515041226,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.6844059539011356,57.54117012023926,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,11,They same would happen to the oddnumbered license plate drivers on Tuesday and so on.,1121,1206,human_native,human_native,technology_society,58.22536087036133,-4.064321150071919,55.5625,0.1875,0.4375,0.5,58.22536087036133,60.363677978515625,0.9645760964248177,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.6065284296844353,46.02549362182617,0.5033557046979866,91.6923076923077,0,0.0,0.9333333333333333,0
essay_001,12,"People rebelled and resulted in 4,000 driver fines.",1207,1258,human_native,human_native,technology_society,30.023893356323242,-3.4019934667105023,124.0909090909091,0.45454545454545453,0.5454545454545454,0.7272727272727273,30.023893356323242,60.363677978515625,0.49738343258356815,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.553471404771533,28.201467514038086,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,13,"On the bright side, traffic or congestion was down 60 percent.",1259,1321,human_native,human_native,technology_society,41.53956985473633,-3.7266464017642043,46.833333333333336,0.25,0.3333333333333333,0.5833333333333334,41.53956985473633,60.363677978515625,0.6881550502857183,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.4321808770607489,11.515676498413086,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,14,People can get to their destinations a lot faster without all the traffic and congestion.,1322,1411,human_native,human_native,technology_society,12.896885871887207,-2.556985926628113,7.8,0.26666666666666666,0.6666666666666666,0.8666666666666667,12.896885871887207,60.363677978515625,0.21365308251225862,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.3532731248434639,8.920488357543945,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,15,"People can save the planet and their jobs.

",1412,1456,human_native,human_native,technology_society,30.25019073486328,-3.4095025620394153,16.5,0.3,0.4,0.6,30.25019073486328,60.363677978515625,0.5011323323543969,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,1.089804384762136,20.209867477416992,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,16,"Not only can people save the planet and traffic jam, but now they have a reason to exercise and get to their destination in time.",1456,1585,human_native,human_native,technology_society,21.329702377319336,-3.0601005507288157,45.74074074074074,0.37037037037037035,0.6666666666666666,0.8148148148148148,21.329702377319336,60.363677978515625,0.35335325963588415,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,1.1662718119704634,8.920488357543945,0.5033557046979866,91.6923076923077,0,0.0,0.92,0
essay_001,17,They can even plan special family activities on a boring Monday.,1586,1650,human_native,human_native,technology_society,181.18484497070312,-5.199517705223777,141.1818181818182,0.09090909090909091,0.2727272727272727,0.36363636363636365,181.18484497070312,60.363677978515625,3.0015540974025745,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,1.097427210421679,6.234535217285156,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,18,"The residents of Bogota, Columbia have taken this into consideration by avoiding traffic by hiking, biking, skating, or even taking the local bus.",1651,1797,human_native,human_native,technology_society,26.999731063842773,-3.2958268549825465,58.392857142857146,0.2857142857142857,0.6071428571428571,0.7857142857142857,26.999731063842773,60.363677978515625,0.44728439299958495,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,1.0479200726540314,16.1866455078125,0.5033557046979866,91.6923076923077,0,0.0,0.9130434782608695,0
essay_001,19,There is so many advantages to not using a car as transportation.,1798,1863,human_native,human_native,technology_society,24.015655517578125,-3.1787059170504413,11.75,0.25,0.5833333333333334,0.5833333333333334,24.015655517578125,60.363677978515625,0.39784944062099187,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,1.1149818458320675,16.1866455078125,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,20,"Everyone can ride their bike to school or work or the mall knowing that there is no added pollution, exercise is done for the day, save money, no traffic.",1864,2018,human_native,human_native,technology_society,40.202301025390625,-3.6939242277294397,88.34375,0.28125,0.53125,0.6875,40.202301025390625,60.363677978515625,0.6660015156746951,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.3704774206456662,8.718608856201172,0.5033557046979866,91.6923076923077,0,0.0,0.8620689655172413,0
essay_001,21,What could be better?,2019,2040,human_native,human_native,technology_society,10.30263900756836,-2.3323999792337418,5.25,0.25,0.75,0.75,10.30263900756836,60.363677978515625,0.1706761309546981,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.5057172205605311,16.1866455078125,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,22,"Not even rain stopped the residents of Bogota.

",2041,2089,human_native,human_native,technology_society,32.7342643737793,-3.488422312937804,90.27272727272727,0.5454545454545454,0.6363636363636364,0.6363636363636364,32.7342643737793,60.363677978515625,0.5422841263156618,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.525434283406825,19.063732147216797,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,23,"Businessman Carlos Arturo Plaza said, ""It's a good opportunity to take away stress and lower air pollution,"" as he rode a twoseat bike with his wife.",2089,2238,human_native,human_native,technology_society,61.484222412109375,-4.118780795378345,139.5142857142857,0.3142857142857143,0.42857142857142855,0.5428571428571428,61.484222412109375,60.363677978515625,1.0185632233011477,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.8317795104689947,40.34565353393555,0.5033557046979866,91.6923076923077,0,0.0,0.9629629629629629,0
essay_001,24,People saw and took advantage of this opportunity as well and joined the event.,2239,2318,human_native,human_native,technology_society,21.138568878173828,-3.0510992192264115,28.357142857142858,0.42857142857142855,0.5714285714285714,0.7857142857142857,21.138568878173828,60.363677978515625,0.35018689361005095,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.6559681077785602,28.749958038330078,0.5033557046979866,91.6923076923077,0,0.0,0.9285714285714286,0
essay_001,25,People are crossing borders to see this revolutionary change that these people are making.,2319,2409,human_native,human_native,technology_society,127.7991714477539,-4.85045988219125,914.7142857142857,0.2857142857142857,0.5,0.5714285714285714,127.7991714477539,60.363677978515625,2.1171534891104486,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.6138856983421159,18.405677795410156,0.5033557046979866,91.6923076923077,0,0.0,0.8571428571428571,0
essay_001,26,"Reconstruction has taken place too on the uneven sidewalks for bikers, and upscale restaurants and stores have moved up.

",2410,2532,human_native,human_native,technology_society,43.72895050048828,-3.778010403359076,177.43478260869566,0.2608695652173913,0.5652173913043478,0.6521739130434783,43.72895050048828,60.363677978515625,0.7244248853764692,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.5932444326395515,36.13732147216797,0.5033557046979866,91.6923076923077,0,0.0,0.9473684210526315,0
essay_001,27,"People also don't have the choice of getting a car, due to unemployment and their balance.",2532,2622,human_native,human_native,technology_society,43.07854461669922,-3.763025157196496,142.3684210526316,0.2631578947368421,0.5263157894736842,0.7368421052631579,43.07854461669922,60.363677978515625,0.7136500965370524,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.47154102051856644,35.486915588378906,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,28,Which supports an advantage of saving money.,2623,2667,human_native,human_native,technology_society,79.21586608886719,-4.3721767238208225,73.42857142857143,0.2857142857142857,0.42857142857142855,0.42857142857142855,79.21586608886719,60.363677978515625,1.3123101298940292,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.30094258162624504,6.570171356201172,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,29,"Americans spend for 50 dollars for gas for their cars to last them for just two weeks, or less.",2668,2763,human_native,human_native,technology_society,49.64871597290039,-3.9049724698066712,26.45,0.15,0.45,0.55,49.64871597290039,60.363677978515625,0.8224932216782938,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.5290387939667183,13.93576431274414,0.5033557046979866,91.6923076923077,0,0.0,0.8421052631578947,0
essay_001,30,Not to mention the car payment each month.,2764,2806,human_native,human_native,technology_society,35.71295166015625,-3.575513357296586,38.375,0.375,0.5,0.625,35.71295166015625,60.363677978515625,0.5916298154142802,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.6424301359014706,30.064964294433594,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,31,What about the people who can't afford car insurance?,2807,2860,human_native,human_native,technology_society,8.323796272277832,-2.119118498265743,4.3,0.6,0.8,0.9,8.323796272277832,60.363677978515625,0.13789412028936343,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.6764723739134464,27.389155387878418,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,32,"No one would need to worry about these things if they just forgot about cars and moved everything closer to their homes.

",2861,2983,human_native,human_native,technology_society,19.583751678466797,-2.9747002892399905,28.0,0.375,0.625,0.7916666666666666,19.583751678466797,60.363677978515625,0.32442939751678085,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.5684444667555488,11.259955406188965,0.5033557046979866,91.6923076923077,0,0.0,0.9090909090909091,0
essay_001,33,There are many advantages in not owning or using a car.,2983,3038,human_native,human_native,technology_society,7.455757141113281,-2.008986442660292,2.5833333333333335,0.6666666666666666,0.75,1.0,7.455757141113281,60.363677978515625,0.12351396387355491,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,1.512827770408115,11.259955406188965,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,34,"It can save the planet, energize people, people can exercise everyday without coming up with an excuse why they didn't go to the gym or go for a jog.",3039,3188,human_native,human_native,technology_society,18.76728630065918,-2.932115428809387,45.06060606060606,0.42424242424242425,0.6666666666666666,0.7878787878787878,18.76728630065918,60.363677978515625,0.3109036249802199,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,1.0321106434012517,195.56048774719238,0.5033557046979866,91.6923076923077,0,0.0,0.8666666666666667,0
essay_001,35,The best advantag is saving money.,3189,3223,human_native,human_native,technology_society,222.07456970214844,-5.403012999466488,1081.5714285714287,0.2857142857142857,0.2857142857142857,0.42857142857142855,222.07456970214844,60.363677978515625,3.6789436485495175,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.9263155183903843,195.56048774719238,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_001,36,"Another people quite love is the traffic, because there is none!",3224,3288,human_native,human_native,technology_society,214.32777404785156,-5.367506394783656,348.1666666666667,0.16666666666666666,0.25,0.4166666666666667,214.32777404785156,60.363677978515625,3.5506082668477252,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.7277531173635317,172.71310186386108,0.5033557046979866,91.6923076923077,0,0.0,0.9090909090909091,0
essay_001,37,See whats no cars does for you.,3289,3320,human_native,human_native,technology_society,51.8127326965332,-3.947635809580485,54.333333333333336,0.3333333333333333,0.5,0.5,51.8127326965332,60.363677978515625,0.8583428716019286,86.52631578947368,41.28956593193546,0.4771908471452395,65.0,57.06550151423404,56.16867222138026,0.9842842125442448,39.32654094696045,0.48236934908451623,85.13091850280762,0.5033557046979866,91.6923076923077,0,0.0,1.0,0
essay_002,0,"# source: ShashiVish/Fake-Essay-Detection-Dataset
# original_id: 9124e664
# label: human
# category: human_native

The Electoral College is a process that has been used for presidential elections since the Founding Fathers established it in the constitution.",0,258,human_native,human_native,education_policy,74.2845687866211,-4.307903261827444,495.6865671641791,0.2537313432835821,0.5223880597014925,0.6119402985074627,74.2845687866211,37.864837646484375,1.9618351326410128,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.5166126902342825,29.28059720993042,0.3717948717948718,59.42857142857143,0,0.0,0.9411764705882353,0
essay_002,1,"This system does not necessary give the voters a direct vote, but rather a vote for a slate of electors that vote for them.",259,382,human_native,human_native,education_policy,15.723374366760254,-2.7551483476161955,48.36,0.44,0.8,0.8,15.723374366760254,37.864837646484375,0.4152500141043155,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.5678474058428871,34.20182204246521,0.3717948717948718,59.42857142857143,0,0.0,0.7916666666666666,0
essay_002,2,The voters entrust that their elected slate will vote for their favored presidential candidate.,383,478,human_native,human_native,education_policy,49.32805633544922,-3.8984929519395033,67.06666666666666,0.26666666666666666,0.4666666666666667,0.6666666666666666,49.32805633544922,37.864837646484375,1.3027404685050634,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.6307137221239594,32.14200019836426,0.3717948717948718,59.42857142857143,0,0.0,0.9285714285714286,0
essay_002,3,It brings up the argument whether this system of voting should be changed or kept.,479,561,human_native,human_native,education_policy,23.24602508544922,-3.146134211619695,11.933333333333334,0.3333333333333333,0.6666666666666666,0.7333333333333333,23.24602508544922,37.864837646484375,0.6139211609060612,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.5041774116027324,6.059968948364258,0.3717948717948718,59.42857142857143,0,0.0,1.0,0
essay_002,4,"The Electoral College has some of its good points, but over all, it needs to be changed.",562,650,human_native,human_native,education_policy,17.18605613708496,-2.8440982656259286,22.842105263157894,0.47368421052631576,0.631578947368421,0.6842105263157895,17.18605613708496,37.864837646484375,0.4538790393752191,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.48936973789074717,5.954715728759766,0.3717948717948718,59.42857142857143,0,0.0,1.0,0
essay_002,5,"Voters need a direct say in their vote, and this system turns off the interest of potential voters.

",651,752,human_native,human_native,education_policy,18.60331153869629,-2.923339625199636,26.047619047619047,0.42857142857142855,0.6190476190476191,0.8095238095238095,18.60331153869629,37.864837646484375,0.491308366679965,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.12441513554074314,4.379070281982422,0.3717948717948718,59.42857142857143,0,0.0,0.9444444444444444,0
essay_002,6,The voters of the United states should have the ability to directly vote for who they want as President.,752,856,human_native,human_native,education_policy,17.291309356689453,-2.850204074382782,12.85,0.4,0.6,0.8,17.291309356689453,37.864837646484375,0.45665874810095464,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.4697784854342358,4.379070281982422,0.3717948717948718,59.42857142857143,0,0.0,0.8947368421052632,0
essay_002,7,"After all, the people are what make up the country and should have say.",857,928,human_native,human_native,education_policy,21.670379638671875,-3.0759464104970298,13.266666666666667,0.2,0.6666666666666666,0.8666666666666667,21.670379638671875,37.864837646484375,0.5723087958541372,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.4938698737376512,4.379070281982422,0.3717948717948718,59.42857142857143,0,0.0,0.9285714285714286,0
essay_002,8,"""It's official: The electoral college is unfair, outdated, and irrational,"" says Bradford Plumer in The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong.

",929,1122,human_native,human_native,education_policy,46.9971809387207,-3.8500876184719215,324.23809523809524,0.35714285714285715,0.6190476190476191,0.6428571428571429,46.9971809387207,37.864837646484375,1.2411826871541924,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.46928317046517465,5.010469436645508,0.3717948717948718,59.42857142857143,0,0.0,0.8275862068965517,0
essay_002,9,This means that the Electoral College is unfair to the people because the slate they vote for might not even vote for their candidate.,1122,1256,human_native,human_native,education_policy,14.73233699798584,-2.6900448394939303,16.4,0.44,0.68,0.76,14.73233699798584,37.864837646484375,0.38907698840625266,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.6121463032054969,7.569441795349121,0.3717948717948718,59.42857142857143,0,0.0,0.8333333333333334,0
essay_002,10,"Also, in the same article, Plumer states, ""Consider that state legislatures are technically responsible for picking electors, and that those electors could always defy the will of the people.""",1257,1449,human_native,human_native,education_policy,22.30177879333496,-3.1046665214534315,39.628571428571426,0.4,0.6571428571428571,0.6571428571428571,22.30177879333496,37.864837646484375,0.588983874737559,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.752434722475549,13.975139617919922,0.3717948717948718,59.42857142857143,0,0.0,0.8620689655172413,0
essay_002,11,"This means that there is a chance that the electors could vote for whoever they please.

",1450,1539,human_native,human_native,education_policy,5.9634928703308105,-1.7856562946593233,2.5555555555555554,0.5,0.8333333333333334,1.0,5.9634928703308105,37.864837646484375,0.15749421471201003,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.7763378387707544,13.975139617919922,0.3717948717948718,59.42857142857143,0,0.0,0.9375,0
essay_002,12,"This system of voting does not give the voters a direct say as to who they want, but also turns off the interest of voters who should be voting for their country.",1539,1701,human_native,human_native,education_policy,8.326639175415039,-2.1194598651765024,5.705882352941177,0.5294117647058824,0.7941176470588235,0.8529411764705882,8.326639175415039,37.864837646484375,0.21990426192116896,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.6867717676709624,19.225393295288086,0.3717948717948718,59.42857142857143,0,0.0,0.84375,0
essay_002,13,"""Because of the winnertakesall system in each state, candidates don't spend time in states they know that have no chance of winning..."" as said by Plumer.",1702,1856,human_native,human_native,education_policy,49.17496109008789,-3.895384529891557,175.68571428571428,0.3142857142857143,0.5428571428571428,0.6285714285714286,49.17496109008789,37.864837646484375,1.298697264971731,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.698590845335163,19.225393295288086,0.3717948717948718,59.42857142857143,0,0.0,0.9259259259259259,0
essay_002,14,People within those states would have no motivation to vote for their president because their potienial president did not come to their state to convince them to vote.,1857,2024,human_native,human_native,education_policy,27.552032470703125,-3.316076351950566,279.4,0.3,0.6666666666666666,0.6666666666666666,27.552032470703125,37.864837646484375,0.7276416375513296,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.48961727216213546,17.516056060791016,0.3717948717948718,59.42857142857143,0,0.0,0.75,0
essay_002,15,"The candidates are only focused on getting majority of the electoral votes, and not who the people really want.",2025,2136,human_native,human_native,education_policy,20.554885864257812,-3.023098727315664,22.2,0.3,0.6,0.75,20.554885864257812,37.864837646484375,0.5428489105423714,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.3387091580612355,15.562597274780273,0.3717948717948718,59.42857142857143,0,0.0,0.8947368421052632,0
essay_002,16,"""During the 2000 campaign, seventeen states didn't see the candidates at all, including Rhode Island and South Carolina, and voters in 25 of the largest media markets ddin't get to see a single campaign ad,"" Plumer had stated.",2137,2363,human_native,human_native,education_policy,38.07094192504883,-3.639451371079826,312.78723404255317,0.23404255319148937,0.5957446808510638,0.6382978723404256,38.07094192504883,37.864837646484375,1.005443157593562,149.20833333333334,60.58188615878146,0.40602213566343337,75.75,25.759897808233898,15.46844934200804,0.6004856640799134,11.277317523956299,0.22530012209320516,9.004812240600586,0.3717948717948718,59.42857142857143,0,0.0,0.85,0
